PAIS;DEPARTAMENTO;MUNICIPIO;TIPO;NOMBRE
COLOMBIA;QUINDIO;CORDOBA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CORDOBA JAVIER ALVAREZ DUQUE 
COLOMBIA;QUINDIO;FILANDIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SANTIAGO L”PEZ
COLOMBIA;QUINDIO;GENOVA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA ""JUAN BAUTISTA ARBOLEDA"""
COLOMBIA;QUINDIO;LA TEBAIDA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MIGUEL LONDO—O ECHEVERRY
COLOMBIA;QUINDIO;MONTENEGRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALBERTO MARIN CARDONA
COLOMBIA;QUINDIO;PIJAO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE RAMIREZ
COLOMBIA;QUINDIO;QUIMBAYA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA OPERACION P.A.P.A.
COLOMBIA;QUINDIO;SALENTO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SALENTO
COLOMBIA;RISARALDA;APIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ISAIAS NARANJO RIOS
COLOMBIA;RISARALDA;BALBOA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JUAN XXIII
COLOMBIA;RISARALDA;BELEN DE UMBRIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL BELEN DE UMBRIA
COLOMBIA;RISARALDA;DOSQUEBRADAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE DOSQUEBRADAS 
COLOMBIA;RISARALDA;GUATICA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE GU¡TICA
COLOMBIA;RISARALDA;LA CELIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LA CELIA
COLOMBIA;RISARALDA;LA VIRGINIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO JARAMILLO OCHOA
COLOMBIA;RISARALDA;MARSELLA;ESTATAL-MUNICIPAL; BIBLIOTECA P⁄BLICA LEON DE GREIFF
COLOMBIA;RISARALDA;MISTRATO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE MISTRAT”
COLOMBIA;RISARALDA;PEREIRA;COMUNITARIA-MUNICIPAL;BIBLIOTECA VILLA DEL CAFE
COLOMBIA;RISARALDA;PEREIRA;COMUNITARIA-MUNICIPAL;BIBLIOTECA CANCELES
COLOMBIA;RISARALDA;PEREIRA;COMUNITARIA-MUNICIPAL;BIBLIOTECA HUGO ANGEL JARAMILLO
COLOMBIA;RISARALDA;PEREIRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL RAMON CORREA MEJIA
COLOMBIA;RISARALDA;PEREIRA;ESTATAL-MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL URBANIZACI”N SAN JOAQUIN
COLOMBIA;RISARALDA;PUEBLO RICO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ABRAHAM AYALA
COLOMBIA;RISARALDA;QUINCHIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DANILO CALAMATA
COLOMBIA;RISARALDA;SANTA ROSA DE CABAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOS… EUSEBIO CARO
COLOMBIA;RISARALDA;SANTUARIO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE SANTUARIO
COLOMBIA;SANTANDER;AGUADA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRAY ALBERTO EPAMINONDAS ARIZA
COLOMBIA;SANTANDER;ALBANIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA EFRAIN CASTRO
COLOMBIA;SANTANDER;ARATOCA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SOL NACIENTE 
COLOMBIA;SANTANDER;BARBOSA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALEJANDRIA
COLOMBIA;SANTANDER;BARICHARA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL INSTITUTO T…CNICO AQUILEO PARRA
COLOMBIA;SANTANDER;BARRANCABERMEJA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ANA JOAQUINA BERMUDEZ DE CASTELLANOS
COLOMBIA;SANTANDER;BARRANCABERMEJA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ALEJANDRO GALVIS GALVIS
COLOMBIA;SANTANDER;BETULIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE JOAQUIN GOMEZ GOMEZ
COLOMBIA;SANTANDER;BETULIA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA MUNICIPAL GABRIEL GARCIA MARQUEZ
COLOMBIA;SANTANDER;BOLIVAR;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL  DE BOLÕVAR
COLOMBIA;SANTANDER;BUCARAMANGA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GABRIEL TURBAY
COLOMBIA;SANTANDER;CABRERA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DOMINGO CARVAJAL CALDERON
COLOMBIA;SANTANDER;CALIFORNIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ESTANISLAO RODRIGUEZ
COLOMBIA;SANTANDER;CAPITANEJO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JUAN DE JESUS WILCHES
COLOMBIA;SANTANDER;CARCASI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CARCASI
COLOMBIA;SANTANDER;CEPITA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ARMANDO PUYANA
COLOMBIA;SANTANDER;CERRITO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CERRITO
COLOMBIA;SANTANDER;CHARALA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOSE ACEVEDO Y GOMEZ
COLOMBIA;SANTANDER;CHARTA;ESTATAL-MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JESUS ANTONIO RONDON VILLABONA
COLOMBIA;SANTANDER;CHIMA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PEDRO GOMEZ VALDERRAMA
COLOMBIA;SANTANDER;CHIPATA;ESTATAL-MUNICIPAL;BIBLIOTECA MUNICIPAL MARIO RUIZ CAMACHO
COLOMBIA;SANTANDER;CIMITARRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GILMA CASTELLANOS
COLOMBIA;SANTANDER;CONCEPCION;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CONCEPCI”N
COLOMBIA;SANTANDER;CONFINES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MANUELA BELTRAN
COLOMBIA;SANTANDER;CONFINES;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA  RURAL MANUELA BELTRAN VEREDA LA CALDERA
COLOMBIA;SANTANDER;CONTRATACION;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALVARO RUIZ ARENAS
COLOMBIA;SANTANDER;COROMORO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ANTONIA SANTOS PLATA
COLOMBIA;SANTANDER;CURITI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALEJANDRO GALVIS GALVIS
COLOMBIA;SANTANDER;EL CARMEN DE CHUCURI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PLACITAS
COLOMBIA;SANTANDER;EL GUACAMAYO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DOMINGO SABIO
COLOMBIA;SANTANDER;EL PE—ON;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FEISAL MUSTAFA BARBOSA
COLOMBIA;SANTANDER;EL PLAYON;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GABRIEL GARCIA MARQUEZ
COLOMBIA;SANTANDER;ENCINO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ENCINO
COLOMBIA;SANTANDER;ENCISO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL TONINO BURGOS
COLOMBIA;SANTANDER;FLORIAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FLORIAN
COLOMBIA;SANTANDER;FLORIDABLANCA;PRIVADA-MUNICIPAL;BIBLIOTECA P⁄BLICA JOSE ANTONIO GALAN
COLOMBIA;SANTANDER;FLORIDABLANCA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CECILIA GUTIERREZ GOMEZ
COLOMBIA;SANTANDER;GALAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE GALAN
COLOMBIA;SANTANDER;GAMBITA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CRISANTO VALENZUELA Y CONDE
COLOMBIA;SANTANDER;GIRON;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MONSE—OR ISAIAS DUARTE CANCINO
COLOMBIA;SANTANDER;GUACA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE GUACA
COLOMBIA;SANTANDER;GUADALUPE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JORGE SAUL MENESES FRANCO
COLOMBIA;SANTANDER;GUAPOTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CLAUDIO MARTELL
COLOMBIA;SANTANDER;GUAVATA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE GUAVATA
COLOMBIA;SANTANDER;GUEPSA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE GUEPSA
COLOMBIA;SANTANDER;HATO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE ANTONIO BELTRAN MONSALVE
COLOMBIA;SANTANDER;JESUS MARIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL RAFAEL ANTONIO ARIZA ARIZA
COLOMBIA;SANTANDER;JORDAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LA PAZ
COLOMBIA;SANTANDER;LA BELLEZA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LA BELLEZA
COLOMBIA;SANTANDER;LA PAZ;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LA PAZ 
COLOMBIA;SANTANDER;LANDAZURI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOSE MARIA VARGAS VILA
COLOMBIA;SANTANDER;LOS SANTOS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE MANUEL PRADA SARMIENTO
COLOMBIA;SANTANDER;MACARAVITA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DONALDO ORTIZ SIERRA
COLOMBIA;SANTANDER;MALAGA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE M¡LAGA JES⁄S ZARATE MORENO
COLOMBIA;SANTANDER;MATANZA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL  DEL MUNICIPIO DE MATANZA
COLOMBIA;SANTANDER;MOGOTES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA EPIFANIO BLANCO PE—A
COLOMBIA;SANTANDER;MOLAGAVITA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CARLOS SAUL PINTO
COLOMBIA;SANTANDER;OCAMONTE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FERNANDO ENRRIQUE MANCILLA SILVA
COLOMBIA;SANTANDER;OIBA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL TOMAS VARGAS OSORIO
COLOMBIA;SANTANDER;ONZAGA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ELVIRA FLOREZ SOLER
COLOMBIA;SANTANDER;PALMAR;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO DE PAULA SANTANDER
COLOMBIA;SANTANDER;PALMAS DEL SOCORRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE PALMAS DEL SOCORRO
COLOMBIA;SANTANDER;PARAMO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LUIS CARLOS GALAN SARMIENTO
COLOMBIA;SANTANDER;PIEDECUESTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ELOY VALENZUELA
COLOMBIA;SANTANDER;PINCHOTE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE ANTONIO VILLAMIL
COLOMBIA;SANTANDER;PUENTE NACIONAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE PUENTE NACIONAL
COLOMBIA;SANTANDER;PUERTO PARRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOS… ARCADIO MIRANDA ROBLES
COLOMBIA;SANTANDER;PUERTO WILCHES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SOLON WILCHES
COLOMBIA;SANTANDER;RIONEGRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA OLINTO MARTINEZ COVELLI
COLOMBIA;SANTANDER;SABANA DE TORRES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA RAFAEL RANGEL GOMEZ
COLOMBIA;SANTANDER;SAN ANDRES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN ANDRES ANTONIO CACUA PRADA
COLOMBIA;SANTANDER;SAN BENITO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN BENITO LUIS CARLOS GAL¡N SARMIENTO
COLOMBIA;SANTANDER;SAN GIL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CARLOS MARTÕNEZ SILVA
COLOMBIA;SANTANDER;SAN GIL;ESTATAL-MUNICIPAL;CASA DE LA CULTURA LUIS RONCANCIO
COLOMBIA;SANTANDER;SAN JOAQUIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN JOAQUIN
COLOMBIA;SANTANDER;SAN JOSE DE MIRANDA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LUIS MERCHAN SUAREZ
COLOMBIA;SANTANDER;SAN MIGUEL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN MIGUEL
COLOMBIA;SANTANDER;SAN VICENTE DE CHUCURI;ESTATAL-MUNICIPAL;BIBLIOTECA SATELITE† AIRES COMUNALES
COLOMBIA;SANTANDER;SAN VICENTE DE CHUCURI;ESTATAL-MUNICIPAL;BIBLIOTECA SATELITE LOS COMUNEROS
COLOMBIA;SANTANDER;SAN VICENTE DE CHUCURI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN VICENTE DE CHUCURÕ
COLOMBIA;SANTANDER;SANTA BARBARA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL HUMBERTO ORTIZ VALDEZ 
COLOMBIA;SANTANDER;SANTA HELENA DEL OPON;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA SANTA HELENA DEL OPON
COLOMBIA;SANTANDER;SIMACOTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SIMACOTA
COLOMBIA;SANTANDER;SOCORRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA CENTRO BICENTENARIO ANTONIA SANTOS
COLOMBIA;SANTANDER;SUAITA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JUAN CRISOSTOMO DE ECHEVERRIA
COLOMBIA;SANTANDER;SUCRE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GONZALO SANCHEZ
COLOMBIA;SANTANDER;SURATA;ESTATAL-MUNICIPAL;BIBLIOTECA MUNICIPAL EFRAIN GUERRERO
COLOMBIA;SANTANDER;TONA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA EUDOXIO BARROSO
COLOMBIA;SANTANDER;VALLE DE SAN JOSE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JORGE RIVERO GUERRERO
COLOMBIA;SANTANDER;VELEZ;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DON ALVARO CHACON DE LUNA
COLOMBIA;SANTANDER;VETAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DR. HERMES DUARTE ARIAS - MUNICIPIO DE VETAS
COLOMBIA;SANTANDER;VILLANUEVA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CARLOS FRANCISCO MOJICA DE VILLANUEVA
COLOMBIA;SANTANDER;ZAPATOCA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PEDRO GOMEZ VALDERRAMA
COLOMBIA;SUCRE;BUENAVISTA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""MARÕA ALCIRA CH¡VEZ SERPA"""
COLOMBIA;SUCRE;CAIMITO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE DE JESUS NAVARRO VERGARA
COLOMBIA;SUCRE;CHALAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CHALAN SUCRE
COLOMBIA;SUCRE;COLOSO;ESTATAL-MUNICIPAL;CASA ARANGO BIBLIOTECA P⁄BLICA ANA MARÕA VERBEL DE VERBEL
COLOMBIA;SUCRE;COROZAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA ANTONIO DE LA TORRE Y MIRANDA
COLOMBIA;SUCRE;COVE—AS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE COVE—AS
COLOMBIA;SUCRE;EL ROBLE;ESTATAL-MUNICIPAL;BIBLIOTECA MUNICIPAL DE EL ROBLE
COLOMBIA;SUCRE;GALERAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FERNANDO DIAZ HERAZO DE GALERAS
COLOMBIA;SUCRE;GUARANDA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALFREDO SIERRA VILLARREAL
COLOMBIA;SUCRE;LA UNION;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LA UNI”N DE SUCRE
COLOMBIA;SUCRE;LOS PALMITOS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LA NI—A LILIA
COLOMBIA;SUCRE;MAJAGUAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL TULIO CARMELO CARRIAZO SAMPAYO
COLOMBIA;SUCRE;MORROA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ARTURO MANUEL SEB¡ RODRÕGUEZ
COLOMBIA;SUCRE;OVEJAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL HUGO LUIS SALCEDO GARCIA
COLOMBIA;SUCRE;PALMITO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ARTURO ENRIQUE OROZCO CASTELLANOS
COLOMBIA;SUCRE;SAMPUES;ESTATAL-MUNICIPAL;BIBLIOTECA  FERMINA DAZA PERDOMO
COLOMBIA;SUCRE;SAMPUES;ESTATAL-MUNICIPAL;BIBLIOTECA MUNICIPAL JOAQUIN BETTIN
COLOMBIA;SUCRE;SAN BENITO ABAD;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MIGUEL ¡NGEL P…REZ GAMBOA SAN BENITO ABAD
COLOMBIA;SUCRE;SAN JUAN DE BETULIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MANUEL BARVO GONZALEZ
COLOMBIA;SUCRE;SAN LUIS DE SINCE;ESTATAL-MUNICIPAL;BIBLIOTECA JOSE GABRIEL DE LA VEGA (MINISTERIO)
COLOMBIA;SUCRE;SAN LUIS DE SINCE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE GABRIEL DE LA VEGA
COLOMBIA;SUCRE;SAN MARCOS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PADRE ALVARO ALFONSO DEVIA
COLOMBIA;SUCRE;SAN MARCOS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA PARA NI—OS SAN MARCOS - SUCRE
COLOMBIA;SUCRE;SAN ONOFRE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL HERMANA MARIA DE LOS ANGELES MURCIA
COLOMBIA;SUCRE;SAN PEDRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA PEPE MENDOZA
COLOMBIA;SUCRE;SANTIAGO DE TOLU;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL H…CTOR ROJAS HERAZO
COLOMBIA;SUCRE;SINCELEJO;ESTATAL-DEPARTAMENTAL;BIBLIOTECA P⁄BLICA DEPARTAMENTAL DE SUCRE JOSE ELIAS CURI LAMBRA—O
COLOMBIA;SUCRE;SINCELEJO;ESTATAL-MUNICIPAL;BIBLIOTECA  VIRTUAL P⁄BLICA MUNICIPAL 
COLOMBIA;SUCRE;SUCRE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MAMA YEYA
COLOMBIA;SUCRE;TOLU VIEJO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE TOLUVIEJO
COLOMBIA;TOLIMA;ALPUJARRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GILBERTO ALZATE AVENDA—O
COLOMBIA;TOLIMA;ALPUJARRA;ESTATAL-RURAL;BIBLIOTECA PŸBLICA COMUNITARIA JOSE IGNACIO NARVAEZ
COLOMBIA;TOLIMA;ALVARADO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL RAFAEL CAICEDO ESPINOSA
COLOMBIA;TOLIMA;AMBALEMA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ìCAMILO KARIN POLANCOî
COLOMBIA;TOLIMA;ANZOATEGUI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALFONSO URREA GARCIA
COLOMBIA;TOLIMA;ANZOATEGUI;ESTATAL-RURAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""GILDARDO RUIZ OSORIO"""
COLOMBIA;TOLIMA;ANZOATEGUI;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA ABDON SALINAS VELOZA
COLOMBIA;TOLIMA;ARMERO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ARMERO
COLOMBIA;TOLIMA;ATACO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE ATACO
COLOMBIA;TOLIMA;CAJAMARCA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL VICTOR A. BEDOYA
COLOMBIA;TOLIMA;CARMEN DE APICALA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JESUS ANTONIO MENDEZ
COLOMBIA;TOLIMA;CASABIANCA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MARCO FIDEL SU¡REZ SANDOVAL
COLOMBIA;TOLIMA;CHAPARRAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DARIO ECHANDIA OLAYA
COLOMBIA;TOLIMA;CHAPARRAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DARIO ORTIZ VIDALES
COLOMBIA;TOLIMA;COELLO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALVARO MUTIS
COLOMBIA;TOLIMA;COELLO;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA MUNICIPAL JAIRO ANIBAL NI—O
COLOMBIA;TOLIMA;COYAIMA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CAMILO TORRES RESTREPO
COLOMBIA;TOLIMA;CUNDAY;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CUNDAY
COLOMBIA;TOLIMA;DOLORES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GERMAN ARCINIEGAS
COLOMBIA;TOLIMA;ESPINAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LUIS CARLOS  GALAN SARMIENTO 
COLOMBIA;TOLIMA;ESPINAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CARLOS PERDOMO AVILA
COLOMBIA;TOLIMA;FALAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DIEGO FALLON
COLOMBIA;TOLIMA;FLANDES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE FLANDES
COLOMBIA;TOLIMA;FRESNO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LUIS CARLOS GALAN SARMIENTO
COLOMBIA;TOLIMA;GUAMO;COMUNITARIA-MUNICIPAL;BIBLIOTECA P⁄BLICA DEL GUAMO EMMA ARCINIEGAS DE MICOLTA
COLOMBIA;TOLIMA;HERVEO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA HERMANO JUSTO RAM”N GONZ¡LEZ
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA ALBERTO SANTOFIMIO CAICEDO
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA VIRTUAL ALFONSO VI—A CALDERON
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA NICANOR VELASQUEZ
COLOMBIA;TOLIMA;IBAGUE;ESTATAL-MUNICIPAL;BIBLIOTECA CASA DE LA CULTURA EL SALADO
